Date ,series ,OPEN ,HIGH ,LOW ,PREV. CLOSE ,ltp ,close ,vwap ,52W H ,52W L ,VOLUME ,VALUE ,No of trades 
26-Jun-2023,EQ,"22,630.75","24,145.00","22,605.60","25,145.25","23,740.00","23,702.15","23,300.69","27,049.00","18,815.00","438,935","10,227,489,248.70","107,428"
23-Jun-2023,EQ,"25,650.00","25,650.05","25,066.00","25,656.35","25,159.55","25,145.25","25,262.17","27,049.00","17,865.20","25,869","653,507,097.55","9,320"
22-Jun-2023,EQ,"25,650.00","25,975.00","25,515.05","25,660.75","25,600.00","25,656.35","25,740.27","27,049.00","17,865.20","35,342","909,712,509.85","13,007"
21-Jun-2023,EQ,"25,950.00","26,144.65","25,248.30","25,949.20","25,780.00","25,660.75","25,598.54","27,049.00","17,865.20","62,343","1,595,889,708.40","20,931"
20-Jun-2023,EQ,"25,910.00","26,188.80","25,740.00","25,999.00","25,855.00","25,949.20","25,911.24","27,049.00","17,865.20","18,089","468,708,469.05","6,113"
19-Jun-2023,EQ,"26,419.80","26,580.00","25,815.15","26,213.15","25,902.00","25,999.00","26,123.17","27,049.00","17,865.20","33,881","885,079,250.75","11,592"
16-Jun-2023,EQ,"26,170.00","26,400.00","26,110.05","26,145.30","26,152.00","26,213.15","26,239.68","27,049.00","17,865.20","31,673","831,089,428.05","10,516"
15-Jun-2023,EQ,"26,236.10","26,283.90","26,015.95","26,236.10","26,170.00","26,145.30","26,140.74","27,049.00","17,865.20","23,905","624,894,280.20","8,518"
14-Jun-2023,EQ,"26,200.00","26,389.95","26,085.80","26,164.00","26,250.00","26,236.10","26,217.39","27,049.00","17,865.20","26,924","705,876,921.10","9,589"
13-Jun-2023,EQ,"25,900.00","26,220.00","25,750.35","25,715.40","26,099.95","26,164.00","26,053.61","27,049.00","17,865.20","34,032","886,656,582.70","12,519"
12-Jun-2023,EQ,"25,550.00","25,749.80","25,380.55","25,447.80","25,740.00","25,715.40","25,575.18","27,049.00","17,865.20","17,611","450,404,505.90","7,151"
09-Jun-2023,EQ,"25,674.15","25,948.00","25,370.65","25,632.00","25,425.00","25,447.80","25,606.90","27,049.00","17,865.20","21,413","548,320,588.05","8,284"
08-Jun-2023,EQ,"25,795.60","26,137.90","25,560.65","25,795.60","25,610.15","25,632.00","25,816.81","27,049.00","17,865.20","36,793","949,877,767.20","12,840"
07-Jun-2023,EQ,"25,795.00","25,865.55","25,515.25","25,793.80","25,850.00","25,795.60","25,673.32","27,049.00","17,865.20","39,831","1,022,594,019.40","12,934"
06-Jun-2023,EQ,"24,950.00","25,857.95","24,777.05","24,820.05","25,755.00","25,793.80","25,461.64","27,049.00","17,865.20","77,331","1,968,974,243.30","22,409"
05-Jun-2023,EQ,"25,168.95","25,298.00","24,707.65","25,038.40","24,880.00","24,820.05","24,905.63","27,049.00","17,865.20","37,650","937,696,895.35","11,917"
02-Jun-2023,EQ,"25,300.00","25,300.05","24,969.95","25,167.30","25,040.00","25,038.40","25,102.30","27,049.00","17,865.20","43,663","1,096,041,849.75","16,224"
01-Jun-2023,EQ,"25,300.00","25,395.05","25,102.20","25,165.20","25,165.00","25,167.30","25,222.29","27,049.00","17,865.20","31,272","788,751,463.40","11,427"
31-May-2023,EQ,"25,525.00","25,590.00","24,988.15","25,586.95","25,300.00","25,165.20","25,214.00","27,049.00","17,865.20","208,322","5,252,630,766.40","39,324"
30-May-2023,EQ,"25,200.00","25,885.00","25,116.05","25,261.35","25,537.45","25,586.95","25,610.19","27,049.00","17,865.20","54,929","1,406,742,364.65","22,272"
29-May-2023,EQ,"25,050.00","25,469.50","24,992.40","24,977.00","25,228.40","25,261.35","25,217.05","27,049.00","17,865.20","32,876","829,035,706.80","12,033"
26-May-2023,EQ,"24,250.00","25,086.70","24,178.00","24,247.10","25,028.00","24,977.00","24,760.58","27,049.00","17,865.20","48,742","1,206,880,089.80","13,566"
25-May-2023,EQ,"24,031.80","24,300.00","23,840.00","23,990.80","24,200.00","24,247.10","24,146.78","27,049.00","17,865.20","37,451","904,321,080.70","11,609"
24-May-2023,EQ,"24,650.00","24,700.00","23,705.75","24,765.80","24,030.00","23,990.80","24,064.58","27,049.00","17,865.20","76,229","1,834,418,884.10","20,270"
23-May-2023,EQ,"24,410.00","25,450.00","24,410.00","24,468.65","24,715.00","24,765.80","24,998.53","27,049.00","17,865.20","64,597","1,614,830,256.05","21,018"
22-May-2023,EQ,"24,327.20","24,916.25","24,234.20","24,408.65","24,540.00","24,468.65","24,602.03","27,049.00","17,865.20","33,885","833,639,925.25","12,659"
19-May-2023,EQ,"24,075.55","24,498.00","23,727.60","23,984.30","24,327.20","24,408.65","24,120.04","27,049.00","17,865.20","29,803","718,849,429.05","9,835"
18-May-2023,EQ,"24,510.00","24,669.95","23,900.00","24,419.00","23,945.00","23,984.30","24,270.25","27,049.00","17,865.20","17,375","421,695,580.15","6,455"
17-May-2023,EQ,"24,400.00","24,848.95","24,350.00","24,398.35","24,442.00","24,419.00","24,586.57","27,049.00","17,865.20","28,274","695,160,545.10","12,009"
16-May-2023,EQ,"24,591.95","24,748.85","24,335.10","24,591.95","24,363.00","24,398.35","24,497.24","27,049.00","17,865.20","12,024","294,554,757.15","4,052"
15-May-2023,EQ,"24,750.85","25,050.00","24,444.55","24,750.85","24,555.00","24,591.95","24,739.16","27,049.00","17,865.20","19,341","478,480,062.65","7,485"
12-May-2023,EQ,"24,600.05","24,924.00","24,210.05","24,876.85","24,820.05","24,750.85","24,651.91","27,049.00","17,865.20","41,410","1,020,835,457.05","14,394"
11-May-2023,EQ,"24,450.00","24,935.00","24,400.00","24,431.80","24,880.00","24,876.85","24,768.42","27,049.00","17,865.20","19,207","475,727,082.80","7,135"
10-May-2023,EQ,"24,275.70","24,472.85","24,116.25","24,207.00","24,470.00","24,431.80","24,322.62","27,049.00","17,865.20","14,179","344,870,361.20","6,055"
09-May-2023,EQ,"24,600.40","24,741.30","24,068.95","24,571.40","24,150.00","24,207.00","24,317.49","27,049.00","17,865.20","23,539","572,409,356.00","9,968"
08-May-2023,EQ,"24,520.00","24,710.00","24,520.00","24,516.20","24,572.45","24,571.40","24,605.61","27,049.00","17,865.20","16,402","403,581,178.45","6,490"
05-May-2023,EQ,"24,410.00","24,620.00","24,300.00","24,456.40","24,500.00","24,516.20","24,487.80","27,049.00","17,865.20","26,761","655,317,950.75","10,384"
04-May-2023,EQ,"24,250.00","24,566.95","24,120.00","24,258.55","24,436.00","24,456.40","24,453.67","27,049.00","17,865.20","22,757","556,492,250.60","7,292"
03-May-2023,EQ,"24,130.00","24,325.00","23,951.20","24,191.65","24,245.00","24,258.55","24,157.94","27,049.00","17,865.20","28,202","681,302,131.25","10,392"
02-May-2023,EQ,"24,350.00","24,400.00","23,957.05","24,334.45","24,130.00","24,191.65","24,156.37","27,049.00","17,865.20","34,660","837,259,707.75","14,294"
28-Apr-2023,EQ,"23,848.00","24,400.00","23,674.00","23,745.80","24,106.60","24,334.45","24,084.41","27,049.00","17,865.20","33,989","818,605,031.60","12,923"
27-Apr-2023,EQ,"24,039.00","24,061.00","23,552.50","23,962.50","23,759.95","23,745.80","23,773.17","27,049.00","17,865.20","31,520","749,330,278.15","11,399"
26-Apr-2023,EQ,"23,999.95","24,269.95","23,700.00","24,078.40","23,959.70","23,962.50","23,972.32","27,049.00","17,865.20","35,697","855,739,748.95","13,993"
25-Apr-2023,EQ,"23,960.00","24,184.25","23,856.65","23,870.35","24,132.80","24,078.40","24,041.89","27,049.00","17,865.20","45,207","1,086,861,897.45","12,425"
24-Apr-2023,EQ,"24,048.20","24,090.00","23,550.00","23,887.05","23,950.00","23,870.35","23,793.36","27,049.00","17,865.20","29,799","709,018,312.45","12,790"
21-Apr-2023,EQ,"24,299.00","24,349.00","23,830.05","24,254.40","23,915.00","23,887.05","23,991.74","27,049.00","17,865.20","21,807","523,187,961.95","9,879"
20-Apr-2023,EQ,"24,824.95","24,898.85","24,175.95","24,758.95","24,230.00","24,254.40","24,405.18","27,049.00","17,865.20","37,209","908,092,315.90","13,720"
19-Apr-2023,EQ,"25,340.00","25,460.00","24,675.00","25,263.65","24,720.00","24,758.95","25,003.32","27,049.00","17,865.20","20,893","522,394,447.50","7,864"
18-Apr-2023,EQ,"25,600.00","26,046.85","25,215.10","25,532.15","25,215.10","25,263.65","25,550.85","27,049.00","17,865.20","31,230","797,952,987.75","12,169"
17-Apr-2023,EQ,"25,850.00","26,100.00","25,451.00","25,808.20","25,550.00","25,532.15","25,719.13","27,049.00","17,865.20","19,918","512,273,702.35","8,640"
13-Apr-2023,EQ,"26,200.00","26,200.00","25,775.25","26,116.90","25,822.00","25,808.20","25,911.97","27,049.00","17,865.20","27,530","713,356,434.35","7,363"
12-Apr-2023,EQ,"26,201.40","26,484.00","26,048.25","26,201.40","26,075.00","26,116.90","26,214.43","27,049.00","17,865.20","25,784","675,912,847.30","7,249"
11-Apr-2023,EQ,"26,000.75","26,352.00","26,000.00","26,000.75","26,210.20","26,201.40","26,282.13","27,049.00","17,865.20","45,833","1,204,588,912.50","7,271"
10-Apr-2023,EQ,"26,125.10","26,475.95","25,917.65","26,164.70","25,950.00","26,000.75","26,245.03","27,049.00","17,865.20","28,668","752,392,660.00","6,465"
06-Apr-2023,EQ,"26,401.05","26,572.45","26,002.65","26,534.95","26,003.35","26,164.70","26,314.64","27,049.00","17,865.20","18,301","481,584,142.50","8,363"
05-Apr-2023,EQ,"26,205.00","26,599.90","26,150.00","26,260.85","26,400.00","26,534.95","26,414.91","27,049.00","17,865.20","21,471","567,154,552.60","9,263"
03-Apr-2023,EQ,"26,299.95","26,385.00","25,830.00","26,186.95","26,250.00","26,260.85","26,071.69","27,049.00","17,865.20","39,037","1,017,760,391.80","8,119"
31-Mar-2023,EQ,"25,835.00","26,425.00","25,750.35","25,804.70","26,000.00","26,186.95","26,198.31","27,049.00","17,865.20","42,060","1,101,901,063.70","16,809"
29-Mar-2023,EQ,"25,192.90","26,014.20","25,031.00","25,193.35","25,901.00","25,804.70","25,603.85","27,049.00","17,865.20","41,315","1,057,823,147.95","14,077"
28-Mar-2023,EQ,"25,560.00","25,582.35","25,127.60","25,583.65","25,150.00","25,193.35","25,255.88","27,049.00","17,865.20","23,209","586,163,781.75","7,534"
27-Mar-2023,EQ,"25,450.00","25,805.90","25,331.60","25,511.65","25,500.00","25,583.65","25,631.12","27,049.00","17,865.20","37,651","965,037,310.40","10,135"
24-Mar-2023,EQ,"25,413.15","25,590.00","25,110.60","25,413.15","25,475.00","25,511.65","25,385.03","27,049.00","17,865.20","35,202","893,603,718.85","10,675"
23-Mar-2023,EQ,"25,400.05","25,638.15","25,222.00","25,494.00","25,430.00","25,413.15","25,474.60","27,049.00","17,865.20","27,917","711,174,454.60","10,370"
22-Mar-2023,EQ,"25,227.45","25,700.00","25,108.20","25,142.90","25,357.45","25,494.00","25,502.93","27,049.00","17,865.20","52,197","1,331,176,196.20","14,748"
21-Mar-2023,EQ,"25,190.00","25,190.00","24,878.05","25,076.20","25,169.10","25,142.90","25,063.69","27,049.00","17,865.20","29,461","738,401,422.30","9,670"
20-Mar-2023,EQ,"25,327.15","25,378.15","24,751.60","25,161.75","25,000.00","25,076.20","24,993.64","27,049.00","17,865.20","35,356","883,675,005.90","13,790"
17-Mar-2023,EQ,"25,472.95","25,600.00","25,059.00","25,472.95","25,130.00","25,161.75","25,291.67","27,049.00","17,865.20","41,257","1,043,458,241.75","11,089"
16-Mar-2023,EQ,"25,399.00","25,648.40","25,034.95","25,331.10","25,410.10","25,472.95","25,387.62","27,049.00","17,865.20","40,517","1,028,630,219.45","10,307"
15-Mar-2023,EQ,"25,400.00","25,550.65","25,194.55","25,224.75","25,315.30","25,331.10","25,399.73","27,049.00","17,865.20","36,837","935,649,940.75","11,181"
14-Mar-2023,EQ,"25,766.95","25,799.30","25,060.05","25,766.95","25,234.85","25,224.75","25,351.93","27,049.00","17,865.20","50,043","1,268,686,861.40","17,031"
13-Mar-2023,EQ,"26,030.05","26,151.00","25,502.00","26,181.75","25,700.00","25,766.95","25,718.18","27,049.00","17,865.20","36,270","932,798,378.35","14,248"
10-Mar-2023,EQ,"25,400.00","26,663.85","25,150.00","25,560.85","26,000.00","26,181.75","25,869.39","27,049.00","17,865.20","67,356","1,742,458,573.50","21,883"
09-Mar-2023,EQ,"26,130.00","26,449.90","25,505.00","26,014.70","25,620.00","25,560.85","25,923.79","27,049.00","17,865.20","45,802","1,187,361,502.40","16,631"
08-Mar-2023,EQ,"25,371.00","26,147.90","25,370.00","25,571.45","25,950.00","26,014.70","25,849.09","27,049.00","17,865.20","36,651","947,395,006.35","14,577"
06-Mar-2023,EQ,"25,750.00","25,892.80","25,210.00","25,655.90","25,470.20","25,571.45","25,538.32","27,049.00","17,865.20","64,371","1,643,927,349.05","27,474"
03-Mar-2023,EQ,"26,455.00","26,614.55","25,450.05","26,576.80","25,820.50","25,655.90","25,807.22","27,049.00","17,865.20","93,972","2,425,155,860.35","26,488"
02-Mar-2023,EQ,"26,299.95","26,789.00","26,159.00","26,329.50","26,670.00","26,576.80","26,548.86","27,049.00","17,865.20","45,919","1,219,097,146.90","16,823"
01-Mar-2023,EQ,"25,910.00","26,420.00","25,899.95","26,087.95","26,220.00","26,329.50","26,249.77","27,049.00","17,865.20","29,240","767,543,379.90","12,134"
28-Feb-2023,EQ,"25,773.30","26,214.00","25,621.00","25,645.05","25,780.00","26,087.95","25,949.23","27,049.00","17,865.20","63,139","1,638,408,682.85","22,549"
27-Feb-2023,EQ,"25,350.00","26,004.90","24,880.00","25,412.80","25,740.90","25,645.05","25,325.50","27,049.00","17,865.20","38,186","967,079,538.55","12,722"
24-Feb-2023,EQ,"25,750.00","25,875.00","25,200.00","25,634.65","25,264.00","25,412.80","25,550.86","27,049.00","17,865.20","31,612","807,713,631.30","12,029"
23-Feb-2023,EQ,"26,219.95","26,499.15","25,588.00","26,214.90","25,735.00","25,634.65","25,875.52","27,049.00","17,865.20","78,884","2,041,164,602.95","21,821"
22-Feb-2023,EQ,"26,530.00","26,530.00","25,875.00","26,530.90","26,260.95","26,214.90","26,140.03","27,049.00","17,865.20","93,446","2,442,681,315.60","31,296"
21-Feb-2023,EQ,"26,460.05","27,049.00","26,317.50","26,512.90","26,550.00","26,530.90","26,669.19","27,049.00","17,865.20","128,006","3,413,816,370.70","44,914"
20-Feb-2023,EQ,"25,600.00","26,925.95","25,540.00","25,757.40","26,450.00","26,512.90","26,545.74","26,925.95","17,865.20","187,893","4,987,758,479.80","56,319"
17-Feb-2023,EQ,"24,950.00","26,050.05","24,830.25","25,117.60","25,735.00","25,757.40","25,608.00","26,340.00","17,865.20","132,205","3,385,506,155.90","37,781"
16-Feb-2023,EQ,"24,904.00","25,175.00","24,830.00","24,890.55","24,890.35","25,117.60","25,030.11","26,340.00","17,865.20","50,403","1,261,592,801.00","15,029"
15-Feb-2023,EQ,"24,560.00","25,000.00","24,290.05","24,634.80","24,950.00","24,890.55","24,746.24","26,340.00","17,865.20","54,111","1,339,044,036.15","15,513"
14-Feb-2023,EQ,"24,145.80","24,729.00","24,061.75","24,194.40","24,588.00","24,634.80","24,506.08","26,340.00","17,865.20","75,478","1,849,670,186.85","27,998"
13-Feb-2023,EQ,"23,999.00","24,550.00","23,812.40","23,970.60","24,137.80","24,194.40","24,241.72","26,340.00","17,865.20","77,436","1,877,181,490.60","25,782"
10-Feb-2023,EQ,"23,292.50","24,074.00","22,752.00","23,199.80","23,830.05","23,970.60","23,633.26","26,340.00","17,865.20","70,017","1,654,729,627.95","23,476"
09-Feb-2023,EQ,"23,960.00","24,150.00","23,090.50","24,239.95","23,225.00","23,199.80","23,511.90","26,340.00","17,865.20","72,685","1,708,962,219.90","21,554"
08-Feb-2023,EQ,"24,368.85","24,604.85","23,750.00","24,262.25","24,300.00","24,239.95","24,173.65","26,340.00","17,865.20","81,785","1,977,041,904.70","24,759"
07-Feb-2023,EQ,"24,132.00","24,410.00","24,025.00","24,120.95","24,205.65","24,262.25","24,225.26","26,340.00","17,865.20","38,892","942,168,732.90","14,534"
06-Feb-2023,EQ,"24,318.95","24,359.95","24,000.00","24,467.60","24,000.00","24,120.95","24,160.73","26,340.00","17,865.20","30,089","726,972,125.65","13,016"
03-Feb-2023,EQ,"24,500.00","24,742.80","24,270.00","24,523.25","24,320.00","24,467.60","24,539.15","26,340.00","17,865.20","54,355","1,333,825,480.85","23,294"
02-Feb-2023,EQ,"23,850.00","24,699.90","23,750.00","23,916.95","24,460.00","24,523.25","24,408.97","26,340.00","17,865.20","72,967","1,781,049,571.10","27,825"
01-Feb-2023,EQ,"23,740.20","24,670.00","23,450.00","23,684.55","23,860.00","23,916.95","24,147.44","26,340.00","17,865.20","111,351","2,688,841,626.15","40,172"
31-Jan-2023,EQ,"22,704.20","23,743.60","22,704.20","22,585.35","23,690.05","23,684.55","23,332.79","26,340.00","17,865.20","82,554","1,926,215,296.55","25,243"
30-Jan-2023,EQ,"21,860.00","22,730.00","21,860.00","21,901.20","22,600.00","22,585.35","22,480.99","26,340.00","17,865.20","54,148","1,217,300,774.65","20,716"
27-Jan-2023,EQ,"22,257.55","22,379.90","21,410.00","22,146.80","21,725.00","21,901.20","21,823.55","26,340.00","17,865.20","52,018","1,135,217,507.10","19,800"
25-Jan-2023,EQ,"22,650.00","22,792.60","22,002.05","22,608.40","22,130.00","22,146.80","22,218.00","26,340.00","17,865.20","47,092","1,046,290,079.25","14,973"
24-Jan-2023,EQ,"23,152.25","23,347.70","22,440.05","23,037.05","22,605.00","22,608.40","22,701.32","26,340.00","17,865.20","84,528","1,918,897,379.70","26,305"
23-Jan-2023,EQ,"24,449.95","24,549.50","22,945.00","24,420.95","23,088.95","23,037.05","23,474.88","26,340.00","17,865.20","67,600","1,586,901,656.40","21,956"
20-Jan-2023,EQ,"24,350.00","24,773.00","24,200.00","24,389.50","24,308.35","24,420.95","24,529.10","27,936.75","17,865.20","44,330","1,087,374,840.10","16,335"
19-Jan-2023,EQ,"24,000.00","24,480.00","23,849.90","24,059.90","24,350.00","24,389.50","24,277.12","27,936.75","17,865.20","28,281","686,581,207.50","11,171"
18-Jan-2023,EQ,"24,015.05","24,138.60","23,817.00","24,091.55","24,057.55","24,059.90","23,987.32","27,936.75","17,865.20","22,616","542,497,192.75","7,934"
17-Jan-2023,EQ,"24,000.00","24,194.40","23,930.65","24,060.40","24,015.05","24,091.55","24,089.95","27,936.75","17,865.20","18,810","453,132,037.30","6,167"
16-Jan-2023,EQ,"24,120.00","24,280.00","23,980.50","24,139.75","24,050.00","24,060.40","24,131.82","27,936.75","17,865.20","25,269","609,786,905.90","6,883"
13-Jan-2023,EQ,"23,998.00","24,290.25","23,750.00","23,854.85","24,025.00","24,139.75","24,056.09","27,936.75","17,865.20","42,213","1,015,479,840.30","17,613"
12-Jan-2023,EQ,"23,530.00","24,000.00","23,504.55","23,516.70","23,816.35","23,854.85","23,800.75","27,936.75","17,865.20","37,645","895,979,308.75","11,410"
11-Jan-2023,EQ,"23,600.00","23,771.95","23,250.00","23,559.50","23,510.00","23,516.70","23,455.53","27,936.75","17,865.20","19,213","450,651,011.05","7,013"
10-Jan-2023,EQ,"23,840.00","23,900.00","23,205.00","23,752.30","23,571.65","23,559.50","23,498.87","27,936.75","17,865.20","31,716","745,290,100.10","10,569"
09-Jan-2023,EQ,"23,972.35","24,048.00","23,663.00","23,853.05","23,750.00","23,752.30","23,821.69","27,936.75","17,865.20","17,654","420,548,144.20","7,023"
06-Jan-2023,EQ,"24,300.00","24,366.65","23,552.10","24,238.00","23,799.00","23,853.05","23,923.82","27,936.75","17,865.20","28,542","682,833,751.25","9,705"
05-Jan-2023,EQ,"24,129.95","24,379.75","23,904.70","24,007.55","24,265.00","24,238.00","24,170.65","27,936.75","17,865.20","44,843","1,083,884,560.25","15,714"
04-Jan-2023,EQ,"23,699.95","24,590.00","23,660.00","23,732.95","24,050.00","24,007.55","24,141.43","27,936.75","17,865.20","94,884","2,290,635,360.60","31,571"
03-Jan-2023,EQ,"23,470.00","23,789.70","23,452.00","23,454.70","23,750.00","23,732.95","23,589.59","27,936.75","17,865.20","20,755","489,602,013.55","8,366"
02-Jan-2023,EQ,"23,296.50","23,519.95","23,139.00","23,289.45","23,450.00","23,454.70","23,355.43","27,936.75","17,865.20","23,428","547,171,057.30","7,714"
30-Dec-2022,EQ,"23,400.00","23,420.00","23,055.40","23,256.75","23,250.00","23,289.45","23,208.58","27,936.75","17,865.20","56,763","1,317,388,509.70","15,541"
29-Dec-2022,EQ,"24,110.00","24,150.00","23,225.00","24,284.25","23,259.00","23,256.75","23,384.68","27,936.75","17,865.20","90,610","2,118,886,107.25","27,599"
28-Dec-2022,EQ,"24,100.00","24,442.00","24,011.45","24,133.05","24,150.00","24,284.25","24,254.97","27,936.75","17,865.20","25,314","613,990,390.55","8,530"
27-Dec-2022,EQ,"23,760.00","24,222.00","23,700.00","23,748.00","24,197.30","24,133.05","23,970.12","27,936.75","17,865.20","14,980","359,072,383.75","5,417"
